frame,time_sec,track_id,class_id,class_name,center_x,center_y,conf,speed_kmh,exceeded
11,0.3670337003670337,4,2,car,1046,153,0.7407999038696289,10.25825425316413,0
11,0.3670337003670337,5,2,car,985,53,0.7237091660499573,2.76338352090042,0
11,0.3670337003670337,6,2,car,1038,49,0.5673056244850159,4.401147306884422,0
11,0.3670337003670337,7,2,car,1660,65,0.45426231622695923,31.6548582337233,0
11,0.3670337003670337,9,2,car,1130,31,0.5839414596557617,6.165257142857143,0
12,0.4004004004004004,1,2,car,1133,150,0.7067784667015076,12.77348735821374,0
12,0.4004004004004004,2,2,car,1727,67,0.7011594772338867,28.637734469189915,0
12,0.4004004004004004,3,2,car,1017,86,0.7260946035385132,4.170573425554789,0
12,0.4004004004004004,4,2,car,1047,155,0.7598716020584106,10.200698181818183,0
12,0.4004004004004004,5,2,car,985,53,0.6989569067955017,2.5121668371821997,0
12,0.4004004004004004,6,2,car,1040,50,0.5852592587471008,4.852910314463353,0
12,0.4004004004004004,7,2,car,1652,63,0.4667269289493561,32.00834405006852,0
12,0.4004004004004004,9,2,car,1132,31,0.5120133757591248,6.47352,0
13,0.4337671004337671,1,2,car,1137,154,0.7635073661804199,13.741825104985145,0
13,0.4337671004337671,2,2,car,1721,65,0.7304167151451111,28.50019364650002,0
13,0.4337671004337671,3,2,car,1019,88,0.7554919719696045,4.838461352289588,0
13,0.4337671004337671,4,2,car,1048,159,0.7231435179710388,10.81912849022508,0
13,0.4337671004337671,5,2,car,987,53,0.6521824598312378,2.89951037659809,0
13,0.4337671004337671,6,2,car,1042,49,0.5720434784889221,5.086077655718599,0
13,0.4337671004337671,7,2,car,1644,61,0.5160814523696899,32.303600728290334,0
13,0.4337671004337671,9,2,car,1135,32,0.5597051382064819,7.208766279357376,0
14,0.4671338004671338,1,2,car,1138,158,0.7424217462539673,13.85176988978366,0
14,0.4671338004671338,2,2,car,1713,64,0.7600194215774536,28.98089968071813,0
14,0.4671338004671338,3,2,car,1020,89,0.7861998677253723,4.935168890109811,0
14,0.4671338004671338,4,2,car,1050,163,0.7148385047912598,11.466374038758081,0
14,0.4671338004671338,5,2,car,988,54,0.6807947158813477,3.1318495147687724,0
14,0.4671338004671338,6,2,car,1043,51,0.6086148619651794,5.153643865627343,0
14,0.4671338004671338,7,2,car,1637,60,0.4374570846557617,32.162230319540015,0
14,0.4671338004671338,9,2,car,1136,32,0.5787315964698792,6.91856135525067,0
15,0.5005005005005005,1,2,car,1142,163,0.7755592465400696,14.828693090196206,0
15,0.5005005005005005,2,2,car,1707,63,0.7532663941383362,28.785875440893097,0
15,0.5005005005005005,3,2,car,1021,91,0.7903642058372498,5.24952729655009,0
15,0.5005005005005005,4,2,car,1051,167,0.7144703269004822,11.907089305454349,0
15,0.5005005005005005,5,2,car,989,55,0.7558440566062927,3.334372613248806,0
15,0.5005005005005005,6,2,car,1045,52,0.7401077747344971,5.4624317456127125,0
15,0.5005005005005005,7,2,car,1630,59,0.5140889883041382,32.04154781171241,0
15,0.5005005005005005,9,2,car,1139,32,0.3635867238044739,7.464673816828365,0
16,0.5338672005338673,1,2,car,1144,164,0.7751103043556213,14.445893169126785,0
16,0.5338672005338673,2,2,car,1705,63,0.7572247982025146,27.433908734098534,0
16,0.5338672005338673,3,2,car,1022,91,0.7899478673934937,5.090144891599058,0
16,0.5338672005338673,4,2,car,1052,168,0.7142527103424072,11.486881332230084,0
16,0.5338672005338673,5,2,car,990,55,0.7559509873390198,3.355269663139462,0
16,0.5338672005338673,6,2,car,1045,52,0.739381730556488,5.098269629238532,0
16,0.5338672005338673,7,2,car,1628,59,0.5152486562728882,30.470317269301677,0
16,0.5338672005338673,9,2,car,1140,33,0.36791905760765076,7.228674536759834,0
17,0.5672339005672339,1,2,car,1146,167,0.8004512786865234,14.500339605712687,0
17,0.5672339005672339,2,2,car,1699,62,0.7708927392959595,27.35998380606428,0
17,0.5672339005672339,3,2,car,1023,92,0.7858863472938538,5.153184414369429,0
17,0.5672339005672339,4,2,car,1053,171,0.7367161512374878,11.620324027427117,0
17,0.5672339005672339,5,2,car,990,55,0.7606328725814819,3.1455653091932456,0
17,0.5672339005672339,6,2,car,1047,53,0.6980119347572327,5.374332176308047,0
17,0.5672339005672339,7,2,car,1623,57,0.4123230576515198,29.993442356763584,0
17,0.5672339005672339,9,2,car,1142,33,0.45203545689582825,7.333575943793034,0
18,0.6006006006006006,1,2,car,1150,169,0.822891354560852,14.719707097726767,0
18,0.6006006006006006,2,2,car,1693,61,0.7503325343132019,27.294756904870948,0
18,0.6006006006006006,3,2,car,1024,93,0.7754845023155212,5.208844127926323,0
18,0.6006006006006006,4,2,car,1055,174,0.67514568567276,11.833962175518804,0
18,0.6006006006006006,5,2,car,991,56,0.7822607755661011,3.3099754630688203,0
18,0.6006006006006006,6,2,car,1047,52,0.7351804971694946,4.987626985275021,0
18,0.6006006006006006,7,2,car,1617,57,0.4139433801174164,29.723722759271595,0
18,0.6006006006006006,9,2,car,1144,33,0.3501577079296112,7.423952698828905,0
19,0.6339673006339673,1,2,car,1153,173,0.8220014572143555,15.089649464238724,0
19,0.6339673006339673,2,2,car,1686,60,0.6553345322608948,27.473190209511525,0
19,0.6339673006339673,3,2,car,1026,95,0.7789595127105713,5.5972535579514355,0
19,0.6339673006339673,4,2,car,1056,179,0.7013280391693115,12.377283446055522,0
19,0.6339673006339673,5,2,car,992,56,0.773543119430542,3.330852370910485,0
19,0.6339673006339673,6,2,car,1048,53,0.688219428062439,5.006335777152787,0
19,0.6339673006339673,7,2,car,1610,57,0.3387373983860016,29.722504800181294,0
19,0.6339673006339673,9,2,car,1146,34,0.33173978328704834,7.530143659761079,0
20,0.6673340006673341,1,2,car,1157,177,0.8330173492431641,15.939983393717824,0
20,0.6673340006673341,2,2,car,1680,58,0.5770118236541748,27.041909576241096,0
20,0.6673340006673341,3,2,car,1027,96,0.8134055137634277,5.764221343147745,0
20,0.6673340006673341,4,2,car,1058,184,0.7312712073326111,13.002421551449562,0
20,0.6673340006673341,5,2,car,993,57,0.706366240978241,3.659777564388306,0
20,0.6673340006673341,6,2,car,1050,53,0.6591137647628784,5.236437441161692,0
20,0.6673340006673341,7,2,car,1604,54,0.5018362998962402,29.340982045896144,0
20,0.6673340006673341,9,2,car,1148,34,0.2677704095840454,7.595665764743733,0
21,0.7007007007007007,1,2,car,1162,181,0.8090108036994934,16.96714963866353,0
21,0.7007007007007007,2,2,car,1673,56,0.5813232064247131,27.085452787265712,0
21,0.7007007007007007,3,2,car,1029,98,0.7909439206123352,6.103293186862319,0
21,0.7007007007007007,4,2,car,1059,188,0.7616292834281921,13.445812625200457,0
21,0.7007007007007007,5,2,car,994,57,0.6619534492492676,3.8660138354641203,0
21,0.7007007007007007,6,2,car,1052,54,0.6572902798652649,5.764221343147745,0
21,0.7007007007007007,7,2,car,1598,52,0.2714366018772125,28.45073425881307,0
22,0.7340674007340674,1,2,car,1164,183,0.8091980218887329,17.30595585617853,0
22,0.7340674007340674,2,2,car,1671,56,0.5806920528411865,27.085452787265712,0
22,0.7340674007340674,3,2,car,1029,99,0.7897804379463196,6.112704592895031,0
22,0.7340674007340674,4,2,car,1060,190,0.7614251971244812,13.891604189696741,0
22,0.7340674007340674,5,2,car,995,58,0.6602289080619812,3.9904016784278746,0
22,0.7340674007340674,6,2,car,1052,54,0.6552415490150452,5.535289432432598,0
23,0.7674341007674341,1,2,car,1167,187,0.8040269017219543,17.97400622321023,0
23,0.7674341007674341,2,2,car,1666,55,0.5806926488876343,26.570124880880787,0
23,0.7674341007674341,3,2,car,1030,100,0.8012758493423462,6.442365030576892,0
23,0.7674341007674341,4,2,car,1061,194,0.7935622334480286,14.33957236584132,0
23,0.7674341007674341,5,2,car,995,58,0.6553638577461243,3.8660138354641203,0
23,0.7674341007674341,6,2,car,1053,55,0.5523806214332581,5.535289432432598,0
23,0.7674341007674341,7,2,car,1590,50,0.4717165529727936,28.333513358238005,0
24,0.8008008008008008,1,2,car,1171,190,0.835412323474884,18.31301884557541,0
24,0.8008008008008008,2,2,car,1661,54,0.599105179309845,25.862981325315147,0
24,0.8008008008008008,3,2,car,1031,101,0.79742032289505,6.275119716467566,0
24,0.8008008008008008,4,2,car,1063,197,0.7489542961120605,14.514889014525739,0
24,0.8008008008008008,5,2,car,996,59,0.6764851808547974,4.194087078924327,0
24,0.8008008008008008,6,2,car,1054,55,0.5290873050689697,5.3073138426137945,0
24,0.8008008008008008,7,2,car,1584,49,0.5101074576377869,27.842156764580757,0
24,0.8008008008008008,9,2,car,1153,36,0.26042988896369934,7.202144569972474,0
25,0.8341675008341676,1,2,car,1175,195,0.8392173051834106,18.81925098598773,0
25,0.8341675008341676,2,2,car,1654,53,0.600906491279602,25.391931057751396,0
25,0.8341675008341676,3,2,car,1032,103,0.8161633014678955,6.6140741327566035,0
25,0.8341675008341676,4,2,car,1064,203,0.7943829894065857,15.406329122487287,0
25,0.8341675008341676,5,2,car,996,60,0.6598283052444458,3.9904016784278746,0
25,0.8341675008341676,6,2,car,1056,57,0.4739672541618347,5.612637701188275,0
25,0.8341675008341676,7,2,car,1579,50,0.3793480396270752,26.86129023709184,0
25,0.8341675008341676,14,2,car,930,12,0.33818018436431885,,0
26,0.8675342008675342,1,2,car,1179,200,0.8300119042396545,19.330069177320603,0
26,0.8675342008675342,2,2,car,1647,52,0.6480420231819153,25.111927203462503,0
26,0.8675342008675342,3,2,car,1033,104,0.8022173643112183,6.451281803052785,0
26,0.8675342008675342,4,2,car,1066,207,0.7502841949462891,15.406329122487287,0
26,0.8675342008675342,5,2,car,998,61,0.6849974989891052,4.12498701205228,0
26,0.8675342008675342,6,2,car,1058,59,0.566182017326355,6.013150208534625,0
26,0.8675342008675342,7,2,car,1573,47,0.5041905045509338,26.731327135021875,0
26,0.8675342008675342,14,2,car,931,12,0.2872864007949829,4.3156799999999995,0
26,0.8675342008675342,9,2,car,1156,36,0.27909067273139954,7.129810104954228,0
27,0.9009009009009009,1,2,car,1183,205,0.8277159929275513,20.016729439945976,0
27,0.9009009009009009,2,2,car,1642,50,0.6052348017692566,24.40493002640245,0
27,0.9009009009009009,3,2,car,1034,106,0.8116191029548645,6.969555557709545,0
27,0.9009009009009009,4,2,car,1068,213,0.766350269317627,16.163807651416793,0
27,0.9009009009009009,5,2,car,999,62,0.7120169997215271,4.32233486902623,0
27,0.9009009009009009,6,2,car,1060,59,0.563269853591919,6.23376,0
27,0.9009009009009009,7,2,car,1567,48,0.44315657019615173,25.883119120591,0
27,0.9009009009009009,14,2,car,932,12,0.30898258090019226,4.3156799999999995,0
28,0.9342676009342676,1,2,car,1185,208,0.829079806804657,20.531353116168454,0
28,0.9342676009342676,2,2,car,1640,50,0.6007431149482727,24.40493002640245,0
28,0.9342676009342676,3,2,car,1034,107,0.8112394213676453,7.152728379017338,0
28,0.9342676009342676,4,2,car,1069,215,0.7674385905265808,16.47379776279896,0
28,0.9342676009342676,5,2,car,1000,62,0.708467960357666,4.523782632443782,0
28,0.9342676009342676,6,2,car,1061,59,0.546712338924408,6.23376,0
28,0.9342676009342676,7,2,car,1565,48,0.4384649395942688,24.013654593279462,0
28,0.9342676009342676,14,2,car,932,12,0.3143201172351837,2.87712,0
29,0.9676343009676344,1,2,car,1189,213,0.9046428203582764,21.38573185714251,0
29,0.9676343009676344,2,2,car,1634,50,0.6429930329322815,24.361315027362544,0
29,0.9676343009676344,3,2,car,1036,108,0.7915588021278381,7.30776523366754,0
29,0.9676343009676344,4,2,car,1070,220,0.799966037273407,17.063434699497048,0
29,0.9676343009676344,5,2,car,1000,63,0.7261210083961487,4.32233486902623,0
29,0.9676343009676344,6,2,car,1062,60,0.5001970529556274,6.329845633757588,0
29,0.9676343009676344,7,2,car,1560,47,0.512210488319397,24.460676425589217,0
29,0.9676343009676344,14,2,car,932,12,0.35494542121887207,2.1578399999999998,0
30,1.001001001001001,1,2,car,1194,218,0.8582200407981873,21.902308934721926,0
30,1.001001001001001,2,2,car,1629,48,0.657583475112915,23.934005222360927,0
30,1.001001001001001,3,2,car,1037,110,0.7602645754814148,7.490341849181518,0
30,1.001001001001001,4,2,car,1071,224,0.770129382610321,17.51561260736261,0
30,1.001001001001001,5,2,car,1001,64,0.702233076095581,4.655297124266077,0
30,1.001001001001001,6,2,car,1064,60,0.5507563352584839,6.23376,0
30,1.001001001001001,7,2,car,1556,46,0.5660843849182129,24.013654593279462,0
30,1.001001001001001,14,2,car,933,12,0.2767929434776306,2.5894079999999997,0
31,1.0343677010343677,1,2,car,1198,224,0.831879734992981,22.261557837887263,0
31,1.0343677010343677,2,2,car,1624,48,0.6404592394828796,23.611186946123656,0
31,1.0343677010343677,3,2,car,1038,112,0.7651934027671814,7.339162865831497,0
31,1.0343677010343677,4,2,car,1073,231,0.7677485346794128,18.27373902074778,0
31,1.0343677010343677,5,2,car,1002,65,0.6944716572761536,4.605639201500699,0
31,1.0343677010343677,6,2,car,1065,61,0.5774087309837341,6.219912311664851,0
31,1.0343677010343677,7,2,car,1550,45,0.591021716594696,23.526375070914785,0
31,1.0343677010343677,14,2,car,933,12,0.26977798342704773,2.1578399999999998,0
32,1.0677344010677345,1,2,car,1204,231,0.8783538937568665,23.595356446894378,0
32,1.0677344010677345,2,2,car,1618,47,0.4157356321811676,23.139013887510416,0
32,1.0677344010677345,3,2,car,1040,113,0.7561429738998413,7.490341849181518,0
32,1.0677344010677345,4,2,car,1076,237,0.8069993257522583,18.805500364393396,0
32,1.0677344010677345,5,2,car,1003,65,0.717625081539154,4.459793799000129,0
32,1.0677344010677345,6,2,car,1066,62,0.5078431367874146,6.112704592895031,0
32,1.0677344010677345,7,2,car,1545,42,0.5025683045387268,22.897350354743914,0
33,1.1011011011011012,1,2,car,1209,238,0.8508235216140747,24.112275914280673,0
33,1.1011011011011012,2,2,car,1612,46,0.35529303550720215,23.139013887510416,0
33,1.1011011011011012,3,2,car,1041,116,0.7683473825454712,7.676065335834499,0
33,1.1011011011011012,4,2,car,1078,245,0.8242743015289307,19.790005933015788,0
33,1.1011011011011012,5,2,car,1003,67,0.6540639996528625,4.420955958161086,0
33,1.1011011011011012,6,2,car,1068,63,0.44884049892425537,6.112704592895031,0
33,1.1011011011011012,7,2,car,1539,43,0.4285914897918701,22.59225798193321,0
34,1.1344678011344678,1,2,car,1211,240,0.850629448890686,24.291604789803415,0
34,1.1344678011344678,2,2,car,1610,46,0.3447045385837555,23.139013887510416,0
34,1.1344678011344678,3,2,car,1041,117,0.7711184024810791,7.7208676540399255,0
34,1.1344678011344678,4,2,car,1079,248,0.8195077180862427,20.24375335332853,0
34,1.1344678011344678,5,2,car,1003,67,0.656903088092804,4.241787409665882,0
34,1.1344678011344678,6,2,car,1068,64,0.4458167850971222,6.219912311664851,0
34,1.1344678011344678,7,2,car,1537,42,0.4312128722667694,21.474141438768147,0
35,1.1678345011678346,1,2,car,1216,245,0.9158750772476196,25.12794611340927,0
35,1.1678345011678346,2,2,car,1605,44,0.3245740830898285,22.946923445551477,0
35,1.1678345011678346,3,2,car,1042,119,0.7941915988922119,7.91571189369598,0
35,1.1678345011678346,4,2,car,1080,254,0.8132290244102478,20.926529697893056,0
35,1.1678345011678346,5,2,car,1004,68,0.6602609157562256,4.580608368328382,0
35,1.1678345011678346,6,2,car,1070,65,0.6032155752182007,6.219912311664851,0
35,1.1678345011678346,7,2,car,1534,41,0.4098435342311859,21.73919063262771,0
36,1.2012012012012012,1,2,car,1221,252,0.8814444541931152,26.18767555870509,0
36,1.2012012012012012,2,2,car,1599,43,0.4417501389980316,22.946923445551477,0
36,1.2012012012012012,3,2,car,1044,121,0.7636896371841431,8.24997402410456,0
36,1.2012012012012012,4,2,car,1082,260,0.8077861070632935,21.611674345131153,0
36,1.2012012012012012,5,2,car,1004,69,0.7727469801902771,4.407933968289452,0
36,1.2012012012012012,6,2,car,1070,65,0.5951656699180603,6.334384785028456,0
36,1.2012012012012012,7,2,car,1527,41,0.35243067145347595,22.106321344637824,0
36,1.2012012012012012,19,2,car,982,10,0.3670653998851776,,0
36,1.2012012012012012,14,2,car,935,13,0.3223629593849182,2.0005215031292827,0
37,1.234567901234568,1,2,car,1227,259,0.8942434191703796,27.20193167823197,0
37,1.234567901234568,2,2,car,1594,44,0.5091657042503357,22.389014231805742,0
37,1.234567901234568,3,2,car,1045,122,0.7282990217208862,7.91571189369598,0
37,1.234567901234568,4,2,car,1085,270,0.7968266606330872,22.89927664855814,0
37,1.234567901234568,5,2,car,1005,69,0.745533287525177,4.407933968289452,0
37,1.234567901234568,6,2,car,1071,67,0.510790228843689,6.455735570792843,0
37,1.234567901234568,7,2,car,1522,39,0.5012680888175964,21.962319943124143,0
37,1.234567901234568,19,2,car,983,11,0.4362727105617523,6.103293186862318,0
37,1.234567901234568,14,2,car,935,13,0.36647626757621765,1.833811377868509,0
38,1.2679346012679347,1,2,car,1233,269,0.8749949336051941,28.610913516069353,0
38,1.2679346012679347,2,2,car,1588,42,0.3362877368927002,22.389014231805742,0
38,1.2679346012679347,3,2,car,1046,125,0.7476233839988708,8.31244842601745,0
38,1.2679346012679347,4,2,car,1087,279,0.8636031150817871,23.814819022650582,0
38,1.2679346012679347,5,2,car,1006,70,0.7594112157821655,4.407933968289452,0
38,1.2679346012679347,6,2,car,1072,67,0.6100338697433472,6.252175874685549,0
38,1.2679346012679347,7,2,car,1517,39,0.4899917542934418,21.51614527639395,0
38,1.2679346012679347,19,2,car,983,11,0.4779767692089081,3.051646593431159,0
38,1.2679346012679347,14,2,car,936,13,0.4654651880264282,2.0193274305198017,0
39,1.3013013013013013,1,2,car,1240,277,0.8931154012680054,29.656674143942713,0
39,1.3013013013013013,2,2,car,1582,41,0.5102140307426453,22.112580101507827,0
39,1.3013013013013013,3,2,car,1046,129,0.7372180223464966,8.476796092864333,0
39,1.3013013013013013,4,2,car,1089,289,0.8672826886177063,25.26142126281892,0
39,1.3013013013013013,5,2,car,1006,72,0.7364627122879028,4.605639201500699,0
39,1.3013013013013013,6,2,car,1074,68,0.5291132926940918,6.252175874685549,0
39,1.3013013013013013,7,2,car,1512,39,0.44468510150909424,21.17290908548857,0
39,1.3013013013013013,19,2,car,984,11,0.5489946007728577,3.2167179497120975,0
39,1.3013013013013013,14,2,car,936,13,0.48473137617111206,1.8750897569112441,0
40,1.3346680013346681,1,2,car,1247,287,0.8907409310340881,31.9024983944518,0
40,1.3346680013346681,2,2,car,1577,40,0.4958997964859009,22.86159061174878,0
40,1.3346680013346681,3,2,car,1048,131,0.7502340078353882,8.922809410493985,0
40,1.3346680013346681,4,2,car,1093,300,0.8575335144996643,27.53484677434033,0
40,1.3346680013346681,5,2,car,1006,73,0.7528522610664368,4.459793799000129,0
40,1.3346680013346681,6,2,car,1076,70,0.35768237709999084,6.915735790441968,0
40,1.3346680013346681,7,2,car,1506,37,0.5096429586410522,21.17290908548857,0
40,1.3346680013346681,19,2,car,984,11,0.4981587529182434,2.412538462284073,0
40,1.3346680013346681,14,2,car,936,14,0.47903528809547424,1.8196504603247297,0
41,1.3680347013680347,1,2,car,1250,291,0.8904472589492798,31.9024983944518,0
41,1.3680347013680347,2,2,car,1575,40,0.49408361315727234,22.112580101507827,0
41,1.3680347013680347,3,2,car,1048,132,0.7496134042739868,8.802817051648864,0
41,1.3680347013680347,4,2,car,1093,305,0.8578640222549438,27.69720969108621,0
41,1.3680347013680347,5,2,car,1006,74,0.7525149583816528,4.655297124266077,0
41,1.3680347013680347,6,2,car,1076,71,0.3573564291000366,6.717560064189974,0
41,1.3680347013680347,7,2,car,1505,37,0.5051922798156738,20.616571904523795,0
41,1.3680347013680347,19,2,car,984,11,0.4979436695575714,1.9300307698272585,0
41,1.3680347013680347,14,2,car,936,14,0.4829397201538086,1.705922306554434,0
42,1.4014014014014013,1,2,car,1256,299,0.9042669534683228,33.140695365450625,0
42,1.4014014014014013,2,2,car,1571,40,0.4261624813079834,21.837911499262013,0
42,1.4014014014014013,3,2,car,1049,134,0.780756950378418,9.012552567879977,0
42,1.4014014014014013,4,2,car,1096,312,0.8318846821784973,28.685157341147708,0
42,1.4014014014014013,5,2,car,1007,74,0.7428054213523865,4.459793799000129,0
42,1.4014014014014013,7,2,car,1501,35,0.4300404489040375,20.181184704967148,0
42,1.4014014014014013,19,2,car,984,11,0.4071238338947296,1.6083589748560487,0
42,1.4014014014014013,14,2,car,937,14,0.46390724182128906,1.8481543909982439,0
43,1.4347681014347682,1,2,car,1263,310,0.9022674560546875,34.718870647162476,0
43,1.4347681014347682,2,2,car,1565,39,0.41887030005455017,21.601032131340393,0
43,1.4347681014347682,3,2,car,1050,136,0.7676585912704468,9.012552567879977,0
43,1.4347681014347682,4,2,car,1098,323,0.8510863184928894,29.903753022415096,0
43,1.4347681014347682,5,2,car,1008,76,0.7326507568359375,4.7952,0
43,1.4347681014347682,7,2,car,1496,35,0.5386327505111694,20.22244488103256,0
43,1.4347681014347682,19,2,car,985,11,0.45400428771972656,1.9496254932050674,0
43,1.4347681014347682,14,2,car,937,14,0.4790251553058624,1.7454791470538973,0
43,1.4347681014347682,6,2,car,1079,72,0.3460496664047241,6.867026636077051,0
44,1.4681348014681348,1,2,car,1271,321,0.88202965259552,36.444308675676645,0
44,1.4681348014681348,2,2,car,1560,38,0.3955387473106384,21.12746835908174,0
